tag,tick,sim_t,side,card,base,kind,pro_tx,pro_ty,threat,d_threat,threat_ra,n_enemy_troops,bb_detected,bb_case,n_cands,pc_pro_p1_pull_band,pc_lock_p1_pull_band,pc_rank_p1_pull_band,pc_ntie_p1_pull_band,pc_pro_p1_close_penalty,pc_lock_p1_close_penalty,pc_rank_p1_close_penalty,pc_ntie_p1_close_penalty,pc_pro_p2_cover,pc_lock_p2_cover,pc_rank_p2_cover,pc_ntie_p2_cover,pc_pro_p3_intercept,pc_lock_p3_intercept,pc_rank_p3_intercept,pc_ntie_p3_intercept,pc_pro_p4_spell_frac,pc_lock_p4_spell_frac,pc_rank_p4_spell_frac,pc_ntie_p4_spell_frac,pc_pro_p4_nado,pc_lock_p4_nado,pc_rank_p4_nado,pc_ntie_p4_nado,pc_pro_p4_king_activation,pc_lock_p4_king_activation,pc_rank_p4_king_activation,pc_ntie_p4_king_activation,pc_pro_p5_timing,pc_lock_p5_timing,pc_rank_p5_timing,pc_ntie_p5_timing,pc_pro_p6_siege,pc_lock_p6_siege,pc_rank_p6_siege,pc_ntie_p6_siege,pc_pro_p7_fragility,pc_lock_p7_fragility,pc_rank_p7_fragility,pc_ntie_p7_fragility,pc_pro_sum,pc_lock_sum,pc_rank_sum,pc_ntie_sum,pc_best_cand,ra_pro_p1_pull_band,ra_lock_p1_pull_band,ra_rank_p1_pull_band,ra_ntie_p1_pull_band,ra_pro_p1_close_penalty,ra_lock_p1_close_penalty,ra_rank_p1_close_penalty,ra_ntie_p1_close_penalty,ra_pro_p2_cover,ra_lock_p2_cover,ra_rank_p2_cover,ra_ntie_p2_cover,ra_pro_p3_intercept,ra_lock_p3_intercept,ra_rank_p3_intercept,ra_ntie_p3_intercept,ra_pro_p4_spell_frac,ra_lock_p4_spell_frac,ra_rank_p4_spell_frac,ra_ntie_p4_spell_frac,ra_pro_p4_nado,ra_lock_p4_nado,ra_rank_p4_nado,ra_ntie_p4_nado,ra_pro_p4_king_activation,ra_lock_p4_king_activation,ra_rank_p4_king_activation,ra_ntie_p4_king_activation,ra_pro_p5_timing,ra_lock_p5_timing,ra_rank_p5_timing,ra_ntie_p5_timing,ra_pro_p6_siege,ra_lock_p6_siege,ra_rank_p6_siege,ra_ntie_p6_siege,ra_pro_p7_fragility,ra_lock_p7_fragility,ra_rank_p7_fragility,ra_ntie_p7_fragility,ra_pro_sum,ra_lock_sum,ra_rank_sum,ra_ntie_sum,ra_best_cand
020YPYYQQ8V8,3083,154.2,1,skeletons,skeletons,troop,3.5,17.5,bowler,2.17,bowler,3,1.0,0.0,22,0.0,0.0,1,22,0.0,0.0,1,22,0.37,0.5,20,0,1.0,0.0,1,0,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,2,21,0.0,0.0,1,22,-1.0,-0.0,21,2,0.37,0.5,21,0,g3_18,0.0,0.0,1,22,0.0,0.0,1,22,0.37,0.5,20,0,1.0,0.0,1,0,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,2,21,0.0,0.0,1,22,-1.0,-0.0,20,3,0.37,0.5,21,0,g3_18
020YPYYQQ8V8,3193,159.7,1,ice-wizard,ice_wizard,troop,10.5,17.5,bowler,6.11,bowler,2,0.0,0.0,22,0.0,0.0,1,22,0.0,0.0,1,22,0.5,0.5,1,22,0.0,0.5,4,19,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,2,21,0.0,0.0,1,22,-0.0,-1.0,1,19,0.5,0.0,2,19,g3_18,0.0,0.0,1,22,0.0,0.0,1,22,0.5,0.5,1,22,0.0,0.5,4,19,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,2,21,0.0,0.0,1,22,-0.0,-1.0,1,19,0.5,0.0,2,19,g3_18
020YPYYQQ8V8,3237,161.9,1,rocket,rocket,spell,13.5,8.5,bowler,8.88,bowler,1,0.0,0.0,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.5,23,0,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.5,23,0,centre,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.5,23,0,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.5,23,0,centre
020YPYYQQ8V8,3369,168.5,1,tesla,tesla,building,9.0,18.0,royal_giant,5.85,royal_giant,2,0.0,0.0,22,0.7332,0.0,3,1,0.0,0.0,1,22,0.4663,0.5,22,1,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.6599,0.6599,1,22,0.0,0.0,1,22,0.0,0.0,1,22,1.8593,1.1599,4,1,tesla_modal,0.7332,0.75,6,1,0.0,0.0,1,22,0.4663,0.5,22,1,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.6599,0.6599,1,22,0.0,0.0,1,22,0.0,0.0,1,22,1.8593,1.9099,7,1,tesla_modal
020YPYYQQ8V8,3437,171.9,1,tornado,tornado,spell,6.5,15.5,royal_giant,3.27,royal_giant,1,0.0,0.0,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.5,23,0,0.0,0.0,1,22,1.0,1.0,1,6,0.1803,0.1136,1,0,0.0,0.0,3,20,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,1.1803,1.6136,6,0,lane,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.5,23,0,0.0,0.0,1,22,1.0,1.0,1,6,0.1803,0.1136,1,0,0.0,0.0,3,20,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,1.1803,1.6136,6,0,lane
020YPYYQQ8V8,3489,174.5,1,the-log,the_log,spell,4.5,19.5,royal_giant,1.72,royal_giant,3,0.0,0.0,22,0.0,0.0,1,22,0.0,0.0,1,22,0.5,0.5,8,14,0.0,0.0,1,22,1.0,0.0,1,1,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,1.5,0.5,1,1,g3_18,0.0,0.0,1,22,0.0,0.0,1,22,0.5,0.5,8,14,0.0,0.0,1,22,1.0,0.0,1,1,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,1.5,0.5,1,1,g3_18
020YPYYQQ8V8,3518,175.9,1,skeletons,skeletons,troop,5.5,19.5,royal_giant,1.71,royal_giant,3,0.0,0.0,22,0.0,0.0,1,22,0.0,0.0,1,22,0.5,0.5,1,20,1.0,0.5,1,3,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,1.0,0.347,1,6,0.0,0.0,1,22,0.0,0.0,1,22,2.5,1.347,1,3,lane,0.0,0.0,1,22,0.0,0.0,1,22,0.5,0.5,1,20,1.0,0.5,1,3,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,1.0,1.0,1,16,0.0,0.0,1,22,0.0,0.0,1,22,2.5,2.0,1,3,lane
020YPYYQQ8V8,3594,179.7,1,ice-wizard,ice_wizard,troop,8.5,19.5,royal_giant,3.19,royal_giant,2,0.0,0.0,22,0.0,0.0,1,22,0.0,0.0,1,22,0.5,0.5,1,22,0.0,0.0,9,14,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,4,19,0.0,0.0,1,22,0.0,0.0,1,22,0.5,0.5,10,13,lane,0.0,0.0,1,22,0.0,0.0,1,22,0.5,0.5,1,22,0.0,0.0,9,14,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.7234,1.0,7,0,0.0,0.0,1,22,0.0,0.0,1,22,1.2234,1.5,9,0,lane
020YPYYQQ8V8,3701,185.1,0,ice-wizard,ice_wizard,troop,9.5,22.5,ice_wizard,8.6,ice_wizard,1,0.0,0.0,22,0.0,0.0,1,22,0.0,0.0,1,22,0.5,0.0,1,17,0.5,0.0,5,6,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,1.0,0.0,1,7,0.0,0.0,1,22,-0.0,-0.0,1,20,2.0,0.0,1,3,tesla_modal,0.0,0.0,1,22,0.0,0.0,1,22,0.5,0.0,1,17,0.5,0.0,5,6,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,1.0,0.0,1,8,0.0,0.0,1,22,-0.0,-0.0,1,21,2.0,0.0,1,3,tesla_modal
020YPYYQQ8V8,3848,192.4,1,x-bow,x_bow,building,12.5,22.5,ice_wizard,11.96,ice_wizard,1,0.0,0.0,22,0.0,0.0,1,22,0.0,0.0,1,22,0.7044,0.5,8,0,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,1.0,8,15,0.0,0.0,1,22,0.7044,1.5,15,0,g9_18,0.0,0.0,2,21,0.0,0.0,1,22,0.7044,0.5,8,0,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,1.0,8,15,0.0,0.0,1,22,0.7044,1.5,15,0,g3_18
020YPYYQQ8V8,4015,200.8,1,rocket,rocket,spell,13.5,8.5,ice_wizard,8.0,ice_wizard,2,0.0,0.0,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.5,23,0,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.5,23,0,centre,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.5,23,0,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.5,23,0,centre
020YPYYQQ8V8,4099,205.0,1,the-log,the_log,spell,2.5,17.5,electro_wizard,3.19,electro_wizard,1,1.0,0.0,22,0.0,0.0,1,22,0.0,0.0,1,22,0.4792,0.5,22,0,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.4792,0.5,22,0,centre,0.0,0.0,1,22,0.0,0.0,1,22,0.4792,0.5,22,0,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.4792,0.5,22,0,centre
020YPYYQQ8V8,4131,206.6,1,skeletons,skeletons,troop,3.5,22.5,electro_wizard,6.57,electro_wizard,1,0.0,0.0,22,0.0,0.0,1,22,0.0,0.0,1,22,0.5,0.5,1,22,1.0,0.425,1,4,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.8364,0.2525,7,0,0.0,0.0,1,22,0.0,0.0,1,22,2.3364,1.1775,5,0,lane,0.0,0.0,1,22,0.0,0.0,1,22,0.5,0.5,1,22,1.0,0.425,1,4,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.8364,1.0,14,0,0.0,0.0,1,22,0.0,0.0,1,22,2.3364,1.925,5,0,lane
020YPYYQQ8V8,4173,208.7,1,knight,knight,troop,14.5,17.5,electro_wizard,11.42,electro_wizard,1,0.0,0.0,22,0.0,0.0,1,22,0.0,0.0,1,22,0.5,0.5,1,22,0.0,0.0,7,16,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,5,18,0.0,0.0,1,22,0.0,0.0,1,22,0.5,0.5,8,15,g3_18,0.0,0.0,1,22,0.0,0.0,1,22,0.5,0.5,1,22,0.0,0.0,7,16,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,5,18,0.0,0.0,1,22,0.0,0.0,1,22,0.5,0.5,8,15,g3_18
020YPYYQQ8V8,4196,209.8,1,ice-wizard,ice_wizard,troop,14.5,17.5,electro_wizard,11.42,electro_wizard,3,0.0,0.0,22,0.0,0.0,1,22,0.0,0.0,1,22,0.5,0.5,1,22,0.0,1.0,5,18,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.2787,4,19,0.0,0.0,1,22,0.0,0.0,1,22,0.5,1.7787,5,18,g3_18,0.0,0.0,1,22,0.0,0.0,1,22,0.5,0.5,1,22,0.0,1.0,5,18,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.2787,4,19,0.0,0.0,1,22,0.0,0.0,1,22,0.5,1.7787,5,18,g3_18
020YPYYQQ8V8,4291,214.6,1,tornado,tornado,spell,7.5,7.5,archers,2.9,archers,3,0.0,0.0,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.5,23,0,0.0,0.0,1,22,1.0,0.0,1,0,0.3623,0.0,1,0,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,1.3623,0.5,1,0,centre,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.5,23,0,0.0,0.0,1,22,1.0,0.0,1,0,0.3623,0.0,1,0,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,1.3623,0.5,1,0,centre
020YPYYQQ8V8,4345,217.3,0,ice-wizard,ice_wizard,troop,2.5,17.5,knight,3.69,knight,2,0.0,0.0,22,0.0,0.0,1,22,0.0,0.0,1,22,0.5,0.5,18,5,0.0,0.0,6,17,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,8,15,0.0,0.0,1,22,-0.0,-0.0,1,21,0.5,0.5,18,5,centre,0.0,0.0,1,22,0.0,0.0,1,22,0.5,0.5,18,5,0.0,0.0,6,17,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,8,15,0.0,0.0,1,22,-0.0,-0.0,1,21,0.5,0.5,18,5,centre
020YPYYR8Q0P,216,10.8,1,skeletons,skeletons,troop,8.5,31.5,,0.0,,0,0.0,0.0,22,0.0,0.0,1,22,0.0,0.0,1,22,1.0,1.0,1,7,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,1.0,1.0,1,7,centre,0.0,0.0,1,22,0.0,0.0,1,22,1.0,1.0,1,7,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,1.0,1.0,1,7,centre
020YPYYR8Q0P,291,14.6,1,the-log,the_log,spell,3.5,17.5,,0.0,,0,0.0,0.0,22,0.0,0.0,1,22,0.0,0.0,1,22,0.5,0.5,8,14,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.5,0.5,8,14,centre,0.0,0.0,1,22,0.0,0.0,1,22,0.5,0.5,8,14,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.5,0.5,8,14,centre
020YPYYR8Q0P,431,21.6,1,ice-wizard,ice_wizard,troop,8.5,31.5,,0.0,,0,0.0,0.0,22,0.0,0.0,1,22,0.0,0.0,1,22,1.0,0.5,1,7,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,1.0,0.5,1,7,centre,0.0,0.0,1,22,0.0,0.0,1,22,1.0,0.5,1,7,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,1.0,0.5,1,7,centre
020YPYYR8Q0P,625,31.3,1,tesla,tesla,building,9.0,18.0,magic_archer,11.76,magic_archer,1,0.0,0.0,22,0.0,0.0,1,22,0.0,0.0,1,22,0.4663,0.5,22,1,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.4663,0.5,22,1,centre,0.0,0.0,1,22,0.0,0.0,1,22,0.4663,0.5,22,1,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.4663,0.5,22,1,centre
020YPYYR8Q0P,697,34.9,1,tornado,tornado,spell,6.5,13.5,magic_archer,3.49,magic_archer,1,0.0,0.0,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.5,23,0,0.0,0.0,1,22,1.0,0.0,1,0,0.0206,0.0,1,0,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,1.0206,0.5,1,0,centre,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.5,23,0,0.0,0.0,1,22,1.0,0.0,1,0,0.0206,0.0,1,0,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,1.0206,0.5,1,0,centre
020YPYYR8Q0P,703,35.2,0,the-log,the_log,spell,13.5,17.5,ice_wizard,5.18,ice_wizard,1,1.0,0.0,22,0.0,0.0,1,22,0.0,0.0,1,22,0.4792,0.5,22,0,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.4792,0.5,22,0,centre,0.0,0.0,1,22,0.0,0.0,1,22,0.4792,0.5,22,0,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.4792,0.5,22,0,centre
020YPYYR8Q0P,917,45.9,1,knight,knight,troop,15.5,23.5,,0.0,,2,0.0,0.0,22,0.0,0.0,1,22,0.0,0.0,1,22,0.5,1.0,8,14,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.5,1.0,8,14,centre,0.0,0.0,1,22,0.0,0.0,1,22,0.5,1.0,8,14,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.5,1.0,8,14,centre
020YPYYR8Q0P,968,48.4,1,skeletons,skeletons,troop,16.5,26.5,,0.0,,3,0.0,0.0,22,0.0,0.0,1,22,0.0,0.0,1,22,0.5,1.0,8,14,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.5,1.0,8,14,centre,0.0,0.0,1,22,0.0,0.0,1,22,0.5,1.0,8,14,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.5,1.0,8,14,centre
020YPYYR8Q0P,1025,51.3,1,the-log,the_log,spell,15.5,26.5,,0.0,,3,0.0,0.0,22,0.0,0.0,1,22,0.0,0.0,1,22,0.5,0.5,8,14,0.0,0.0,1,22,1.0,0.0,1,1,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,1.5,0.5,1,1,g15_26,0.0,0.0,1,22,0.0,0.0,1,22,0.5,0.5,8,14,0.0,0.0,1,22,1.0,0.0,1,1,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,1.5,0.5,1,1,g15_26
020YPYYR8Q0P,1043,52.2,0,skeletons,skeletons,troop,8.5,31.5,knight,24.82,knight,1,0.0,0.0,22,0.0,0.0,1,22,0.0,0.0,1,22,0.5,0.5,1,22,0.0,0.425,11,12,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,3,20,0.0,0.0,1,22,-0.0,-0.0,1,22,0.5,0.925,13,10,lane,0.0,0.0,1,22,0.0,0.0,1,22,0.5,0.5,1,22,0.0,0.425,11,12,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,3,20,0.0,0.0,1,22,-0.0,-0.0,1,22,0.5,0.925,13,10,lane
020YPYYR8Q0P,1351,67.6,1,ice-wizard,ice_wizard,troop,9.5,24.5,royal_ghost,12.19,royal_ghost,1,0.0,0.0,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,-0.0,-0.0,1,22,0.0,0.0,1,22,corner,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,-0.0,-0.0,1,21,0.0,0.0,1,21,corner
020YPYYR8Q0P,1441,72.1,1,tesla,tesla,building,9.0,18.0,royal_ghost,5.38,royal_ghost,2,0.0,0.0,22,0.7332,0.0,4,1,-0.0,-0.0,1,19,0.4663,0.5,22,1,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,1.0,1.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,2.1995,1.5,5,1,tesla_modal,0.7332,0.0,1,1,0.0,0.0,1,22,0.4663,0.5,22,1,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,1.0,1.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,2.1995,1.5,2,1,tesla_modal
020YPYYR8Q0P,1545,77.3,1,x-bow,x_bow,building,13.5,19.5,,0.0,,0,0.0,0.0,22,0.0,0.0,1,22,0.0,0.0,1,22,0.5,0.5,9,14,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.9616,1.0,8,0,0.0,0.0,1,22,1.4616,1.5,8,0,g9_18,0.0,0.0,1,22,0.0,0.0,1,22,0.5,0.5,9,14,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.9616,1.0,8,0,0.0,0.0,1,22,1.4616,1.5,8,0,g9_18
020YPYYR8Q0P,1714,85.7,1,knight,knight,troop,12.5,17.5,executioner,4.4,executioner,2,0.0,0.0,22,0.0,0.0,1,22,0.0,0.0,1,22,0.5,0.5,1,22,0.5,0.5,5,6,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.9993,1.0,10,0,0.0,0.0,1,22,0.0,0.0,1,22,1.9993,2.0,7,0,tesla_modal,0.0,0.0,1,22,0.0,0.0,1,22,0.5,0.5,1,22,0.5,0.5,5,6,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.9993,1.0,11,0,0.0,0.0,1,22,0.0,0.0,1,22,1.9993,2.0,7,0,tesla_modal
020YPYYR8Q0P,1851,92.6,1,skeletons,skeletons,troop,17.5,19.5,giant_skeleton,4.04,giant_skeleton,2,0.0,0.0,22,0.0,0.0,1,22,0.0,0.0,1,22,0.1667,0.348,22,1,1.0,0.0,1,2,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,2,21,0.0,0.0,1,22,-0.0,-0.0,1,22,1.1667,0.348,3,0,g15_18,0.0,0.0,1,22,0.0,0.0,1,22,0.1667,0.348,22,1,0.5,0.0,2,2,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,2,21,0.0,0.0,1,22,-0.0,-0.0,1,22,0.6667,0.348,3,1,g15_18
020YPYYR8Q0P,1907,95.4,1,the-log,the_log,spell,17.5,17.5,giant_skeleton,2.06,giant_skeleton,2,0.0,0.0,22,0.0,0.0,1,22,0.0,0.0,1,22,0.3187,0.5,22,0,0.0,0.0,1,22,0.0,0.0,4,19,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.3187,0.5,22,0,bow_modal_R,0.0,0.0,1,22,0.0,0.0,1,22,0.3187,0.5,22,0,0.0,0.0,1,22,0.0,0.0,4,19,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.3187,0.5,22,0,bow_modal_R
020YPYYR8Q0P,1944,97.2,0,skeletons,skeletons,troop,8.5,21.5,,0.0,,0,0.0,0.0,22,0.0,0.0,1,22,0.0,0.0,1,22,1.0,1.0,1,7,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,1.0,1.0,1,7,centre,0.0,0.0,1,22,0.0,0.0,1,22,1.0,1.0,1,7,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,1.0,1.0,1,7,centre
020YPYYR8Q0P,2293,114.7,1,tesla,tesla,building,13.0,23.0,royal_ghost,6.71,royal_ghost,3,0.0,0.0,22,0.2693,0.0,7,0,-0.0,-0.0,1,21,0.5589,0.5,8,0,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,1.0,1.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,1.8282,1.5,14,0,bow_modal_R,0.4236,0.0,3,0,0.0,0.0,1,22,0.5589,0.5,8,0,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,1.0,1.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,1.9824,1.5,10,0,tesla_modal
020YPYYR8Q0P,2346,117.3,1,ice-wizard,ice_wizard,troop,16.5,27.5,royal_ghost,8.56,royal_ghost,5,0.0,0.0,22,0.0,0.0,1,22,0.0,0.0,1,22,0.6711,0.6572,1,13,0.0,0.0,5,18,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,6,17,0.0,0.0,1,22,-0.0,-0.0,1,19,0.6711,0.6572,6,12,lane_R,0.0,0.0,1,22,0.0,0.0,1,22,0.6711,0.6572,1,13,0.0,0.0,5,18,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,4,19,0.0,0.0,1,22,-0.0,-0.0,1,15,0.6711,0.6572,3,13,lane_R
020YPYYR8Q0P,2443,122.2,1,knight,knight,troop,13.5,17.5,royal_ghost,3.5,royal_ghost,2,1.0,0.0,22,0.0,0.0,1,22,0.0,0.0,1,22,0.5,0.5,1,22,0.0,0.5,6,17,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0667,5,18,0.0,0.0,1,22,0.0,0.0,1,22,0.5,1.0667,8,15,g15_22,0.0,0.0,1,22,0.0,0.0,1,22,0.5,0.5,1,22,0.0,0.5,6,17,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,1,22,0.0,0.0,4,19,0.0,0.0,1,22,0.0,0.0,1,22,0.5,1.0,8,15,g15_22
