tag,tick,sim_t,side,card,base,kind,pro_tx,pro_ty,threat,d_threat,threat_ra,n_enemy_troops,bb_detected,bb_case,n_cands,pc_pro_p1_pull_band,pc_lock_p1_pull_band,pc_rank_p1_pull_band,pc_ntie_p1_pull_band,pc_pro_p1_close_penalty,pc_lock_p1_close_penalty,pc_rank_p1_close_penalty,pc_ntie_p1_close_penalty,pc_pro_p2_cover,pc_lock_p2_cover,pc_rank_p2_cover,pc_ntie_p2_cover,pc_pro_p3_intercept,pc_lock_p3_intercept,pc_rank_p3_intercept,pc_ntie_p3_intercept,pc_pro_p4_spell_frac,pc_lock_p4_spell_frac,pc_rank_p4_spell_frac,pc_ntie_p4_spell_frac,pc_pro_p4_nado,pc_lock_p4_nado,pc_rank_p4_nado,pc_ntie_p4_nado,pc_pro_p4_king_activation,pc_lock_p4_king_activation,pc_rank_p4_king_activation,pc_ntie_p4_king_activation,pc_pro_p5_timing,pc_lock_p5_timing,pc_rank_p5_timing,pc_ntie_p5_timing,pc_pro_p6_siege,pc_lock_p6_siege,pc_rank_p6_siege,pc_ntie_p6_siege,pc_pro_p7_fragility,pc_lock_p7_fragility,pc_rank_p7_fragility,pc_ntie_p7_fragility,pc_pro_p1_snapshot,pc_lock_p1_snapshot,pc_rank_p1_snapshot,pc_ntie_p1_snapshot,pc_pro_p1_close_snapshot,pc_lock_p1_close_snapshot,pc_rank_p1_close_snapshot,pc_ntie_p1_close_snapshot,pc_pro_d_path,pc_lock_d_path,pc_rank_d_path,pc_ntie_d_path,pc_pro_sum,pc_lock_sum,pc_rank_sum,pc_ntie_sum,pc_best_cand,pc_pro_pcred,pc_lock_pcred,pc_rank_pcred,pc_ntie_pcred,pc_best_pcred,pc_pro_tcred,pc_lock_tcred,ra_pro_p1_pull_band,ra_lock_p1_pull_band,ra_rank_p1_pull_band,ra_ntie_p1_pull_band,ra_pro_p1_close_penalty,ra_lock_p1_close_penalty,ra_rank_p1_close_penalty,ra_ntie_p1_close_penalty,ra_pro_p2_cover,ra_lock_p2_cover,ra_rank_p2_cover,ra_ntie_p2_cover,ra_pro_p3_intercept,ra_lock_p3_intercept,ra_rank_p3_intercept,ra_ntie_p3_intercept,ra_pro_p4_spell_frac,ra_lock_p4_spell_frac,ra_rank_p4_spell_frac,ra_ntie_p4_spell_frac,ra_pro_p4_nado,ra_lock_p4_nado,ra_rank_p4_nado,ra_ntie_p4_nado,ra_pro_p4_king_activation,ra_lock_p4_king_activation,ra_rank_p4_king_activation,ra_ntie_p4_king_activation,ra_pro_p5_timing,ra_lock_p5_timing,ra_rank_p5_timing,ra_ntie_p5_timing,ra_pro_p6_siege,ra_lock_p6_siege,ra_rank_p6_siege,ra_ntie_p6_siege,ra_pro_p7_fragility,ra_lock_p7_fragility,ra_rank_p7_fragility,ra_ntie_p7_fragility,ra_pro_p1_snapshot,ra_lock_p1_snapshot,ra_rank_p1_snapshot,ra_ntie_p1_snapshot,ra_pro_p1_close_snapshot,ra_lock_p1_close_snapshot,ra_rank_p1_close_snapshot,ra_ntie_p1_close_snapshot,ra_pro_d_path,ra_lock_d_path,ra_rank_d_path,ra_ntie_d_path,ra_pro_sum,ra_lock_sum,ra_rank_sum,ra_ntie_sum,ra_best_cand,ra_pro_pcred,ra_lock_pcred,ra_rank_pcred,ra_ntie_pcred,ra_best_pcred,ra_pro_tcred,ra_lock_tcred
02GY9GJVQGCQ,1378,68.9,1,tesla,tesla,building,9.0,19.0,mighty_miner,14.7,mighty_miner,1,0.0,0.0,26,1.0,0.0,1,3,-0.0,-0.0,1,19,0.9902,0.5,9,0,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,-0.0,-0.0,1,26,5.0,12.5,14,3,1.9902,0.5,3,0,tesla_modal,0.9951,0.0,3,0,tesla_modal,0.0,0.0,1.0,0.0,1,3,0.0,0.0,1,26,0.9902,0.5,9,0,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,5.0,12.5,14,3,1.9902,0.5,3,0,tesla_modal,0.9951,0.0,3,0,tesla_modal,0.0,0.0
02GY9GJVQGCQ,1476,73.8,0,tesla,tesla,building,11.0,18.0,,0.0,,0,0.0,0.0,26,0.0,0.0,1,26,0.0,0.0,1,26,0.5,0.5,9,17,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.5,0.5,9,17,centre,0.0,0.0,1,26,corner,0.0,0.0,0.0,0.0,1,26,0.0,0.0,1,26,0.5,0.5,9,17,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.5,0.5,9,17,centre,0.0,0.0,1,26,corner,0.0,0.0
02GY9GJVQGCQ,2145,107.3,1,x-bow,x_bow,building,15.5,19.5,mighty_miner,14.33,mighty_miner,4,0.0,0.0,26,0.5424,0.0,8,0,-0.352,-0.0,20,0,0.0,0.5,19,8,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.9616,1.0,9,0,0.0,0.0,1,26,0.0,0.0,1,26,-0.0,-0.0,1,26,1.6847,10.3985,20,0,1.1519,1.5,8,0,g9_18,0.7,1.0,7,2,corner,0.0,0.0,0.0701,0.0,9,0,0.0,0.0,1,26,0.0,0.5,19,8,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.9616,1.0,9,0,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,1.6847,10.3985,20,0,1.0317,1.5,7,0,g9_18,0.9967,1.0,9,0,corner,0.0,0.0
02GY9GJVUP00,552,27.6,1,tesla,tesla,building,9.0,18.0,ice_wizard,12.44,ice_wizard,6,0.0,0.0,26,0.25,0.0,1,3,0.0,0.0,1,26,0.4663,0.5,26,1,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,5.0,12.5,14,3,0.7163,0.5,9,1,tesla_modal,0.1833,0.0,3,1,tesla_modal,0.0,0.0,0.8292,0.0,1,3,0.0,0.0,1,26,0.4663,0.5,26,1,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,5.0,12.5,14,3,1.2955,0.5,3,1,tesla_modal,0.6079,0.0,3,1,tesla_modal,0.0,0.0
02GY9GJVUP00,765,38.3,1,x-bow,x_bow,building,6.5,18.5,ice_wizard,9.72,ice_wizard,3,0.0,0.0,26,0.05,0.0,4,0,0.0,0.0,1,26,0.5,0.5,11,16,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,1.0,1.0,1,26,1.0,1.0,1,8,0.0,0.0,1,26,0.0,0.0,4,23,0.0,0.0,1,26,7.4,12.4,9,0,2.55,2.5,2,0,g9_18,1.0,1.0,1,8,corner,1.0,1.0,0.2479,0.0,4,0,0.0,0.0,1,26,0.5,0.5,11,16,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,1.0,1.0,1,26,1.0,1.0,1,8,0.0,0.0,1,26,0.0,0.0,7,20,0.0,0.0,1,26,7.4,12.4,9,0,2.7479,2.5,4,0,g9_18,1.0,1.0,1,8,corner,1.0,1.0
02GY9GJVUP00,1867,93.4,1,x-bow,x_bow,building,2.5,19.5,knight,2.97,knight,1,0.0,0.0,26,1.0,0.9494,1,5,-0.0,-0.046,1,23,0.5,0.5,11,16,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.054,0.054,1,26,0.9616,1.0,9,0,0.0,0.0,1,26,1.0,0.9494,1,3,-0.0,-0.046,1,23,2.7041,2.0989,22,0,2.5156,2.4575,3,0,g9_18,1.0,0.954,1,6,tesla_modal,0.054,0.054,1.0,0.9661,1,5,-0.0,-0.0313,1,23,0.5,0.5,11,16,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0763,0.0763,1,26,0.9616,1.0,9,0,0.0,0.0,1,26,1.0,0.9661,1,2,-0.0,-0.0313,1,23,2.7041,2.0989,22,0,2.5379,2.5111,3,0,g9_18,1.0,0.9687,1,6,tesla_modal,0.0763,0.0763
02GY9GJVUP00,1884,95.2,1,tesla,tesla,building,5.0,18.0,knight,1.92,knight,2,0.0,0.0,26,0.8216,0.196,3,0,-0.1622,-0.7309,22,0,0.5,0.5,9,17,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,1.0,1.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.8612,0.5577,3,0,-0.1262,-0.4021,23,0,1.8432,0.592,22,0,2.1594,0.9651,4,0,tesla_modal,0.454,-0.153,4,0,tesla_modal,1.0,1.0,0.8383,0.2127,2,0,-0.1493,-0.7268,22,0,0.5,0.5,9,17,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,1.0,1.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.8778,0.5744,3,0,-0.1128,-0.3929,23,0,1.8432,0.592,22,0,2.189,0.9859,4,0,tesla_modal,0.4794,-0.1405,4,0,g3_22,1.0,1.0
02GY9GJVUP00,2564,128.6,1,x-bow,x_bow,building,2.5,19.5,,0.0,,0,0.0,0.0,26,0.0,0.0,1,26,0.0,0.0,1,26,0.5,0.5,11,16,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.9616,1.0,9,0,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,1.4616,1.5,9,0,g9_18,0.9616,1.0,9,0,corner,0.0,0.0,0.0,0.0,1,26,0.0,0.0,1,26,0.5,0.5,11,16,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.9616,1.0,9,0,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,1.4616,1.5,9,0,g9_18,0.9616,1.0,9,0,corner,0.0,0.0
02GY9GJVUP00,3025,151.3,1,x-bow,x_bow,building,9.5,22.5,knight,4.87,knight,7,0.0,0.0,26,0.0,0.0,2,25,-0.0,-0.0,1,23,1.0,0.5,1,8,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,1.0,9,18,0.0,0.0,1,26,0.0,0.0,2,25,-0.0,-0.0,1,24,4.7702,4.3688,16,0,1.0,1.5,9,8,g9_18,0.0,1.0,9,15,corner,0.0,0.0,0.0,0.0,2,25,-0.0,-0.0,1,23,1.0,0.5,1,8,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,1.0,9,18,0.0,0.0,1,26,0.0,0.0,2,25,-0.0,-0.0,1,24,4.7702,4.3688,16,0,1.0,1.5,9,8,g9_18,0.0,1.0,9,15,corner,0.0,0.0
02GY9GR902G8,612,30.6,1,tesla,tesla,building,10.0,23.0,goblinstein,4.92,goblinstein,8,0.0,0.0,26,0.0,0.0,6,21,-0.0,-0.0,1,19,1.0,0.5,1,8,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,1.0,1.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,7,20,-0.0,-0.0,1,22,3.8401,12.1256,20,0,2.0,1.5,3,7,g9_18,0.0,0.0,3,18,g9_18,1.0,1.0,0.0,0.0,7,20,-0.0,-0.0,1,21,1.0,0.5,1,8,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,1.0,1.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,7,20,-0.0,-0.0,1,23,3.8401,12.1256,20,0,2.0,1.5,3,8,corner_R,0.0,0.0,4,19,corner_R,1.0,1.0
02GY9GR902G8,1459,73.0,1,tesla,tesla,building,10.0,18.0,,0.0,,1,0.0,0.0,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0251,0.5,18,0,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0251,0.5,18,0,corner,0.0,0.0,1,26,corner,0.0,0.0,0.0,0.0,1,26,0.0,0.0,1,26,0.0251,0.5,18,0,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0251,0.5,18,0,corner,0.0,0.0,1,26,corner,0.0,0.0
02GY9GR902G8,2634,131.7,1,tesla,tesla,building,11.0,23.0,minion_horde,0.0,minion_horde,9,0.0,0.0,26,0.0,0.0,6,21,0.0,0.0,1,26,0.5,0.5,1,16,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,1.0,1.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,8,19,0.0,0.0,1,26,0.0,10.1607,27,0,1.5,1.5,6,13,g15_22,0.0,0.0,6,21,g15_22,1.0,1.0,0.0,0.0,9,18,-1.0,-0.0,27,0,0.5,0.5,1,16,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,1.0,1.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,9,18,-1.0,-0.0,27,0,0.0,10.1607,27,0,0.5,1.5,27,0,tesla_modal,-0.3,0.0,26,1,tesla_modal,1.0,1.0
02JY9G00V9CJ,412,20.6,1,tesla,tesla,building,10.0,18.0,,0.0,,0,0.0,0.0,26,0.0,0.0,1,26,0.0,0.0,1,26,0.443,0.5,27,0,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.443,0.5,27,0,centre,0.0,0.0,1,26,corner,0.0,0.0,0.0,0.0,1,26,0.0,0.0,1,26,0.443,0.5,27,0,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.443,0.5,27,0,centre,0.0,0.0,1,26,corner,0.0,0.0
02JY9G00V9CJ,812,40.6,1,x-bow,x_bow,building,9.5,22.5,electro_giant,9.01,electro_giant,1,0.0,0.0,26,0.0,0.6,8,19,-0.0,-0.3636,1,19,1.0,0.5,1,8,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,1.0,1.0,1,26,0.0,1.0,9,18,0.0,0.0,1,26,0.0,1.0,10,17,-0.0,-0.0,1,26,5.4,1.4,13,0,2.0,2.7364,10,6,g9_18,0.0,0.7,11,13,tesla_modal,1.0,1.0,0.0,0.0218,6,21,0.0,0.0,1,26,1.0,0.5,1,8,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,1.0,1.0,1,26,0.0,1.0,9,18,0.0,0.0,1,26,0.0,1.0,10,17,0.0,0.0,1,26,5.4,1.4,13,0,2.0,2.5218,11,6,g9_18,0.0,1.0,11,16,corner,1.0,1.0
02JY9G00V9CJ,1545,77.3,1,tesla,tesla,building,9.0,19.0,,0.0,,0,0.0,0.0,26,0.0,0.0,1,26,0.0,0.0,1,26,0.9902,0.5,9,0,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.9902,0.5,9,0,centre,0.0,0.0,1,26,corner,0.0,0.0,0.0,0.0,1,26,0.0,0.0,1,26,0.9902,0.5,9,0,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.9902,0.5,9,0,centre,0.0,0.0,1,26,corner,0.0,0.0
02JY9G00V9CJ,1908,95.4,1,x-bow,x_bow,building,11.5,18.5,baby_dragon,5.47,baby_dragon,2,0.0,0.0,26,0.0,0.0,6,21,0.0,0.0,1,26,0.5,0.5,11,16,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,1.0,1.0,1,8,0.0,0.0,1,26,1.0,0.0,1,0,0.0,0.0,1,26,1.0308,10.9732,24,0,1.5,1.5,5,7,g9_18,1.0,1.0,1,9,corner,0.0,0.0,0.0,0.0,7,20,0.0,0.0,1,26,0.5,0.5,11,16,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,1.0,1.0,1,8,0.0,0.0,1,26,1.0,0.0,1,0,0.0,0.0,1,26,1.0308,10.9732,24,0,1.5,1.5,6,6,g9_18,1.0,1.0,1,11,corner,0.0,0.0
02JY9G00V9CJ,2633,131.7,1,x-bow,x_bow,building,5.5,22.5,electro_giant,5.93,electro_giant,2,0.0,0.0,26,0.0,0.0,1,26,-0.0,-0.0,1,22,0.5,0.5,1,16,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,1.0,9,18,0.0,0.0,1,26,0.0,0.0,1,26,-0.0,-0.0,1,24,6.0842,11.705,12,0,0.5,1.5,9,8,corner,0.0,1.0,9,14,corner,0.0,0.0,0.0,0.0,1,26,0.0,0.0,1,26,0.5,0.5,1,16,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,1.0,9,18,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,6.0842,11.705,12,0,0.5,1.5,9,12,corner,0.0,1.0,9,18,corner,0.0,0.0
02JY9G020C2U,646,32.3,1,tesla,tesla,building,9.0,18.0,mini_pekka,11.7,mini_pekka,1,0.0,0.0,26,1.0,0.0,1,3,-0.0,-0.0,1,20,0.4663,0.5,26,1,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,-0.0,-0.0,1,26,5.0,12.5,14,3,1.4663,0.5,3,1,tesla_modal,0.7332,0.0,3,1,tesla_modal,0.0,0.0,1.0,0.0,1,3,0.0,0.0,1,26,0.4663,0.5,26,1,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,5.0,12.5,14,3,1.4663,0.5,3,1,tesla_modal,0.7332,0.0,3,1,tesla_modal,0.0,0.0
02JY9G020C2U,1969,98.5,1,x-bow,x_bow,building,15.5,19.5,wizard,4.62,wizard,1,0.0,0.0,26,0.0,0.0,5,22,0.0,0.0,1,26,0.5,0.5,11,16,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.9616,1.0,9,0,0.0,0.0,1,26,0.0733,0.0,4,0,0.0,0.0,1,26,2.5444,11.4638,25,0,1.4616,1.5,10,0,g9_22,0.9616,1.0,9,0,corner,0.0,0.0,0.0,0.0,6,21,0.0,0.0,1,26,0.5,0.5,11,16,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.9616,1.0,9,0,0.0,0.0,1,26,0.6525,0.0,2,0,0.0,0.0,1,26,2.5444,11.4638,25,0,1.4616,1.5,12,0,tesla_modal,0.9616,1.0,10,0,corner,0.0,0.0
02JY9G020C2U,2111,105.6,1,tesla,tesla,building,11.0,18.0,giant,6.48,giant,4,0.0,0.0,26,1.0,0.0,1,3,-0.0,-0.0,1,21,0.5,0.5,9,17,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.8219,0.0,4,0,-0.0,-0.0,1,26,3.4148,12.7382,22,0,1.5,0.5,3,0,tesla_modal,0.75,0.0,3,0,tesla_modal,0.0,0.0,1.0,0.0,1,3,0.0,0.0,1,26,0.5,0.5,9,17,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.6623,0.0,4,0,0.0,0.0,1,26,3.4148,12.7382,22,0,1.5,0.5,3,0,tesla_modal,0.75,0.0,3,0,tesla_modal,0.0,0.0
02JY9G020C2U,2944,147.2,1,x-bow,x_bow,building,15.5,12.5,,0.0,,0,0.0,0.0,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.5,27,0,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,1.0,9,18,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,1.5,27,0,g9_18,0.0,1.0,9,18,corner,0.0,0.0,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.5,27,0,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,1.0,9,18,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,1.5,27,0,g9_18,0.0,1.0,9,18,corner,0.0,0.0
02JY9G02LR0U,436,21.8,1,tesla,tesla,building,9.0,21.0,musketeer,19.65,musketeer,1,0.0,0.0,26,0.0,0.0,1,26,0.0,0.0,1,26,1.0,0.5,1,8,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,5.0,1.5,15,3,1.0,0.5,1,8,centre,0.0,0.0,1,26,corner,0.0,0.0,1.0,0.0,1,3,0.0,0.0,1,26,1.0,0.5,1,8,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,5.0,1.5,15,3,2.0,0.5,1,2,tesla_modal,1.0,0.0,1,2,tesla_modal,0.0,0.0
02JY9G02LR0U,1201,60.1,1,tesla,tesla,building,8.0,18.0,bowler,3.86,bowler,7,0.0,0.0,26,0.5,0.0,4,0,0.0,0.0,1,26,0.443,0.5,27,0,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.4305,0.4305,1,26,0.0,0.0,1,26,0.0,0.0,1,26,1.0,0.3587,1,1,0.0,0.0,1,26,4.0,1.5,20,0,1.3734,0.9305,10,0,tesla_modal,0.3607,0.0,4,0,tesla_modal,0.4305,0.4305,0.3292,0.0,4,0,0.0,0.0,1,26,0.443,0.5,27,0,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.4305,0.4305,1,26,0.0,0.0,1,26,0.0,0.0,1,26,1.0,0.1878,1,0,0.0,0.0,1,26,4.0,1.5,20,0,1.2026,0.9305,10,0,tesla_modal,0.2375,0.0,4,0,tesla_modal,0.4305,0.4305
02JY9G02LR0U,1678,83.9,1,x-bow,x_bow,building,15.5,19.5,giant,3.41,giant,1,0.0,0.0,26,0.0,0.0,1,26,-0.0,-0.0,1,22,0.5,0.5,11,16,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.9616,1.0,9,0,0.0,0.0,1,26,0.0,0.0,1,26,-0.0,-0.0,1,23,3.5626,12.1049,23,0,1.4616,1.5,9,0,g9_18,0.9616,1.0,9,0,corner,0.0,0.0,0.0,0.0,1,26,0.0,0.0,1,26,0.5,0.5,11,16,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.9616,1.0,9,0,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,3.5626,12.1049,23,0,1.4616,1.5,9,0,g9_18,0.9616,1.0,9,0,corner,0.0,0.0
02JY9G02LR0U,2463,123.2,1,x-bow,x_bow,building,15.5,19.5,bowler,5.15,bowler,2,0.0,0.0,26,0.0,0.0,3,24,0.0,0.0,1,26,0.0,0.5,19,8,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.9616,1.0,9,0,0.0,0.0,1,26,0.0,0.0,3,24,0.0,0.0,1,26,5.3034,10.1385,12,0,0.9616,1.5,9,0,corner,0.9616,1.0,9,0,corner,0.0,0.0,0.0,0.0,2,25,0.0,0.0,1,26,0.0,0.5,19,8,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.9616,1.0,9,0,0.0,0.0,1,26,0.0,0.0,2,25,0.0,0.0,1,26,5.3034,10.1385,12,0,0.9616,1.5,9,0,corner,0.9616,1.0,9,0,corner,0.0,0.0
02JY9G02LR0U,2661,133.1,1,tesla,tesla,building,9.0,21.0,giant,7.49,giant,7,0.0,0.0,26,1.0,0.65,1,3,-0.0,-0.3182,1,19,0.5,0.5,1,16,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,1.0,8,19,-0.0,-0.0,1,26,5.0,1.5,15,2,1.5,0.8318,1,2,tesla_modal,0.75,0.1875,1,2,tesla_modal,0.0,0.0,1.0,0.0718,1,3,0.0,0.0,1,26,0.5,0.5,1,16,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,1.0,8,19,0.0,0.0,1,26,5.0,1.5,15,2,1.5,0.5718,1,2,tesla_modal,0.75,0.0538,1,2,tesla_modal,0.0,0.0
