tag,tick,side,threat_m,threat_c,own_side_threat,threat_tx,threat_ty,modal_p1_pull_band,corner_p1_pull_band,modal_p1_close_penalty,corner_p1_close_penalty,modal_p2_cover,corner_p2_cover,modal_p3_intercept,corner_p3_intercept,modal_p4_spell_frac,corner_p4_spell_frac,modal_p4_nado,corner_p4_nado,modal_p4_king_activation,corner_p4_king_activation,modal_p5_timing,corner_p5_timing,modal_p6_siege,corner_p6_siege,modal_p7_fragility,corner_p7_fragility,modal_p1_snapshot,corner_p1_snapshot,modal_p1_close_snapshot,corner_p1_close_snapshot,modal_d_path,corner_d_path,modal_sum,corner_sum,modal_pcred,corner_pcred
000YLY2ULYLR,952,1,pekka,pekka,1,14.5,17.7,0.9971,0.0,-0.0,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5269,0.0,-0.0,-0.0,5.0057,12.5089,2.9971,1.5,0.9971,0.0
000YLY2ULYLR,1041,1,pekka,pekka,1,14.5,21.0,0.0,0.0,-0.0,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,5.0058,12.7494,2.0,1.5,0.0,0.0
000YLY2ULYLR,1093,1,pekka,pekka,1,14.5,22.8,0.0,0.0,-0.0,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,5.2995,13.2052,2.0,1.5,0.0,0.0
000YLY2ULYLR,1203,1,pekka,pekka,1,14.4,22.9,1.0,0.0,-0.0,-0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8791,0.0,-0.0,-0.0,4.8248,12.0861,2.5,1.5,0.75,0.0
002YLLLP9JUR,1414,1,hog_rider,hog_rider,1,2.6,22.4,0.0,0.0,-0.0,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,6.0719,3.5599,2.0,1.5,0.0,0.0
002YLLLP9JUR,3446,1,hog_rider,hog_rider,1,13.7,20.9,1.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,3.4889,11.2366,2.0,1.0,0.5,0.0
002YLLLP9JUR,3537,1,hog_rider,hog_rider,1,10.4,26.6,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,5.2479,11.5139,1.0,1.0,0.0,0.0
00LYPLCV08L9,1401,1,giant,giant,1,13.1,22.6,0.0,0.0,-0.9537,-0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,0.1018,7.1158,0.5463,1.5,-0.3,0.0
00LYPLCV08L9,2437,1,giant,giant,1,13.6,16.5,1.0,0.0,-0.0,-0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,2.2493,10.1516,2.5,1.5,0.75,0.0
00LYPLCV08L9,2482,1,giant,giant,1,12.4,17.6,0.0,0.0,-0.9092,-0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,0.1997,6.7801,0.5908,1.5,-0.3,0.0
00LYPLCV08L9,2514,1,giant,giant,1,10.9,18.2,0.0035,1.0,-0.9059,-0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2737,-0.0,-0.0,0.2069,6.7801,0.5975,2.5,-0.2974,0.75
00LYPLCV08L9,2546,1,giant,giant,1,10.3,19.1,0.0014,0.0,-0.9078,-0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8077,0.0,-0.1748,-0.0,0.2029,6.7801,0.5936,1.5,-0.2989,0.0
00LYPLCV08L9,2673,1,giant,giant,1,8.0,21.2,0.1341,0.0,-0.7871,-0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1341,0.0,-0.7871,-0.0,0.4683,5.9563,0.847,1.5,-0.1994,0.0
00LYPLCV08L9,2732,1,giant,giant,1,8.4,20.7,0.0,0.0,-0.9153,-0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9153,-0.0,0.1863,5.8973,0.5847,1.5,-0.3,0.0
00LYPLCV08L9,3103,1,giant,giant,1,2.7,17.1,1.0,0.1909,-0.0,-0.7355,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5647,-0.0,-0.3957,6.1708,0.5819,2.5,0.9554,0.75,-0.1568
00LYPLCV08L9,3142,1,giant,giant,1,2.7,17.1,1.0,0.1909,-0.0,-0.7355,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5647,-0.0,-0.3957,6.1708,0.5819,2.5,0.9554,0.75,-0.1568
00LYPLCVPJR9,1001,1,giant,giant,0,2.8,15.0,1.0,0.9549,-0.0,-0.041,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222,0.2222,0.0,0.0,0.0,0.0,0.6585,1.0,-0.0,-0.0,4.2434,2.1099,2.2222,1.6362,1.0,0.6752
00LYPLCVPJR9,1131,1,giant,giant,1,3.4,17.4,1.0,0.7405,-0.0,-0.2359,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7412,-0.0,-0.2353,4.2434,1.6811,3.0,2.0046,1.0,0.3195
00LYPLCVPJR9,2585,1,giant,giant,0,11.5,0.8,1.0,0.0,-0.0,-0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,5.0,12.5,1.5,0.0,0.75,0.0
00LYPLCVPJR9,2675,1,giant,giant,0,11.9,3.4,1.0,0.0,-0.0,-0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,5.0,12.5,1.5,0.0,0.75,0.0
00LYPLCVPJR9,2786,1,giant,giant,0,12.4,7.4,1.0,0.0,-0.0,-0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,5.0,12.5,1.5,0.0,0.75,0.0
00LYPLCVPJR9,2826,1,giant,giant,0,12.6,10.5,1.0,0.0,-0.0,-0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,5.0,12.5,1.5,0.0,0.75,0.0
00LYPLCVPJR9,2875,1,giant,giant,0,13.0,12.9,1.0,0.0,-0.0,-0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,5.0,12.2483,1.5,0.0,0.75,0.0
00LYPLCVPJR9,3072,1,giant,giant,1,11.1,20.3,0.7463,0.0,-0.2306,-0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7463,0.0,-0.2306,-0.0,1.6926,9.2307,2.0157,1.0,0.3291,0.0
00LYPLCVPJR9,3315,1,giant,giant,1,8.4,25.9,0.0,0.0,-0.0,-0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,4.432,9.6508,1.5,1.0,0.0,0.0
00LYPLCVPJR9,3396,1,giant,giant,1,8.6,25.9,0.0,0.0,-0.0,-0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,4.3868,9.7013,1.5,1.0,0.0,0.0
00LYPLJLC80L,193,1,hog_rider,hog_rider,1,16.0,17.5,0.0,0.0,-0.0,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,5.7163,13.5425,2.0,1.5,0.0,0.0
00LYPLJLC80L,419,1,hog_rider,hog_rider,1,14.9,23.4,0.0,0.0,-0.0,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,5.8433,13.743,2.0,1.5,0.0,0.0
00LYPLJLC80L,1161,1,hog_rider,hog_rider,1,1.8,17.0,0.0,0.1323,-0.0,-0.9641,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6317,-0.0,-0.4092,5.7866,0.0646,2.0,0.6681,0.0,-0.2008
00LYPLJLC80L,1208,1,hog_rider,hog_rider,1,4.8,18.4,0.2036,1.0,-0.8849,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.0,-0.0,0.2071,2.756,1.3186,2.5,-0.0964,0.75
00LYPLJLC80L,3016,1,hog_rider,hog_rider,1,2.4,23.7,0.0,0.0,-0.0,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,6.5478,4.7631,2.0,1.5,0.0,0.0
00LYPLJLC80L,3179,1,hog_rider,hog_rider,1,2.4,23.7,0.0,0.0,-0.0,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,6.5478,4.7631,2.0,1.5,0.0,0.0
00LYPLJLC80L,3254,1,hog_rider,hog_rider,0,1.2,6.5,1.0,0.85,-0.0,-0.1667,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,5.0,1.5,2.0,1.1833,1.0,0.4708
00LYPLJLC80L,3381,1,hog_rider,hog_rider,1,6.3,17.7,0.2036,1.0,-0.8849,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.0,-0.0,0.2071,4.3853,1.3186,2.5,-0.0964,0.75
00LYPLJLC80L,4328,1,hog_rider,hog_rider,0,4.8,14.2,1.0,0.85,-0.0,-0.1667,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5975,0.5975,0.0,0.0,0.0,0.0,1.0,1.0,-0.0,-0.0,5.0,1.5,2.5975,1.7808,1.0,0.4708
00LYPLJLC80L,4357,1,hog_rider,hog_rider,1,3.7,17.0,1.0,0.9311,-0.0,-0.0766,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.0,-0.0,4.8939,1.6622,3.0,2.3545,1.0,0.6217
00LYPLJLQ80J,1072,1,giant,giant,0,12.0,5.0,1.0,0.0,-0.0,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,5.0,12.5,2.0,0.5,1.0,0.0
00LYPLJLYQCR,181,1,hog_rider,hog_rider,1,15.8,18.2,0.0,0.0,-0.0,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,5.7163,13.5425,2.0,1.5,0.0,0.0
00LYPLJLYQCR,208,1,hog_rider,hog_rider,1,15.4,20.7,0.0,0.0,-0.0,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,5.7163,13.5425,2.0,1.5,0.0,0.0
00LYPLR0C8GJ,736,1,hog_rider,hog_rider,1,16.2,16.3,0.0,0.0,-0.0,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,5.7163,13.5425,2.0,1.5,0.0,0.0
00LYPLR0C8GJ,766,1,hog_rider,hog_rider,1,15.6,19.2,0.0,0.0,-0.0,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,5.7163,13.5425,2.0,1.5,0.0,0.0
00LYPLR0C8GJ,853,1,hog_rider,hog_rider,1,14.9,23.4,0.0,0.0,-0.0,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,5.8433,13.743,2.0,1.5,0.0,0.0
00LYPLR0C8GJ,1471,1,hog_rider,hog_rider,1,12.5,19.3,0.6406,0.0,-0.3994,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,1.0811,7.5623,2.2412,1.5,0.3406,0.0
00LYPLR0C8GJ,1667,1,hog_rider,hog_rider,1,13.4,23.5,0.0,0.0,-0.0,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,4.5814,12.4323,2.0,1.5,0.0,0.0
00LYPLR0C8GJ,1982,1,hog_rider,hog_rider,1,15.7,19.0,0.0,0.0,-0.0,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,5.7163,13.5425,2.0,1.5,0.0,0.0
00LYPLR0C8GJ,2967,1,hog_rider,hog_rider,1,3.5,17.9,1.0,0.85,-0.0,-0.1667,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.894,-0.0,-0.1177,5.0,1.5,2.5,2.1833,0.75,0.4708
00LYPLR0C8GJ,3006,1,hog_rider,hog_rider,1,4.9,18.1,1.0,1.0,-0.0,-0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.0,-0.0,3.0341,2.9634,2.5,2.5,0.75,0.75
00LYPLR0C8GJ,3057,1,hog_rider,hog_rider,1,5.4,21.0,1.0,0.0,-0.0,-0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,3.1205,4.1325,2.5,1.5,0.75,0.0
00LYPLR0C8GJ,3511,1,hog_rider,hog_rider,1,4.4,23.5,0.0,0.0,-0.0,-0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,4.7224,5.2418,1.5,1.5,0.0,0.0
00LYPQ28PU22,1865,1,giant,giant,0,3.5,15.5,1.0,0.2681,-0.0,-0.6653,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8667,0.8667,0.0,0.0,0.0,0.0,1.0,1.0,-0.0,-0.0,6.162,0.7362,2.3667,0.9694,0.75,-0.0989
00LYPQ28PU22,2641,1,giant,giant,1,3.5,16.1,1.0,0.2701,-0.0,-0.6635,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.0,-0.0,6.1599,0.7402,2.5,1.1065,0.75,-0.0974
00LYPQ28PU22,2768,1,giant,giant,1,3.0,17.1,1.0,0.2425,-0.0,-0.6886,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6713,-0.0,-0.2988,6.1708,0.685,2.5,1.0539,0.75,-0.1181
00UYPL99P28R,626,1,hog_rider,hog_rider,1,15.4,20.6,0.0,0.0,-0.0,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,5.7163,13.5425,2.0,1.5,0.0,0.0
00UYPL99P28R,683,1,hog_rider,hog_rider,1,14.9,23.4,0.0,0.0,-0.0,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,5.8433,13.743,2.0,1.5,0.0,0.0
00UYPL99PV2P,1013,1,giant,giant,0,14.6,15.6,1.0,0.0,-0.0,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9727,0.9727,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,5.0,12.5,2.9727,1.4727,1.0,0.0
00UYPL99PV2P,1126,1,giant,giant,1,14.4,19.7,0.0,0.0,-0.0,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,4.8888,12.4098,2.0,1.5,0.0,0.0
00UYPLLR2JVJ,2304,1,pekka,pekka,0,2.7,15.0,1.0,0.65,-0.0,-0.3182,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2044,0.2044,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,5.0,1.5,2.2044,1.0362,1.0,0.1875
00UYPLLR2JVJ,2427,1,pekka,pekka,1,5.8,18.6,0.0033,1.0,-0.9061,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.0,-0.0,0.2066,3.7717,1.0972,2.5,-0.2967,0.75
00UYPLLR2JVJ,2525,1,pekka,pekka,1,6.9,21.0,0.7034,0.0,-0.2696,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7034,0.0,-0.2696,-0.0,1.6069,5.4553,2.4338,1.5,0.4338,0.0
00UYPLLR2JVJ,4221,1,pekka,pekka,0,14.5,15.8,0.0382,0.0,-0.0,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,6.9236,12.7382,2.0382,1.5,0.0382,0.0
00UYPLLR2JVJ,4332,1,pekka,pekka,1,14.3,18.5,0.5187,0.0,-0.4376,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8251,0.0,-0.0,-0.0,1.2374,9.0919,2.0811,1.5,0.2187,0.0
00UYPLLR2JVJ,4404,1,pekka,pekka,1,11.3,18.7,0.4704,0.0,-0.4815,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,1.1408,9.029,1.9889,1.5,0.1704,0.0
00UYPLLR2JVJ,4497,1,pekka,pekka,1,11.0,19.8,0.8286,0.0,-0.1558,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8287,0.0,-0.1557,-0.0,1.8572,9.0839,2.6728,1.5,0.6728,0.0
00UYPLLR2JVJ,4582,1,pekka,pekka,1,12.4,22.0,0.0,0.0,-0.0,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,3.0333,10.938,2.0,1.5,0.0,0.0
00UYPLLR2JVJ,4664,1,pekka,pekka,1,13.1,23.2,0.0,0.0,-0.0,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,4.1921,12.0524,2.0,1.5,0.0,0.0
020YPYLPPCPQ,232,1,hog_rider,hog_rider,1,1.8,16.9,0.0,0.1311,-0.0,-0.9654,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6455,-0.0,-0.3939,5.7877,0.0622,2.0,0.6657,0.0,-0.2017
020YPYLPPCPQ,837,1,hog_rider,hog_rider,1,3.3,23.3,0.0,0.0,-0.0,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,5.6362,4.5914,2.0,1.5,0.0,0.0
020YPYLPPCPQ,1432,1,hog_rider,hog_rider,1,1.9,16.9,0.0,0.2078,-0.0,-0.8803,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.697,-0.0,-0.3367,5.7163,0.2155,2.0,0.8275,0.0,-0.1442
020YPYLPPCPQ,1478,1,hog_rider,hog_rider,1,2.8,21.6,0.0,0.0,-0.0,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,5.7378,2.8267,2.0,1.5,0.0,0.0
020YPYLPPCPQ,1545,1,hog_rider,hog_rider,1,6.3,20.8,1.0,0.0,-0.0,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,2.2117,4.7808,3.0,1.5,1.0,0.0
020YPYLPPCPQ,3411,1,hog_rider,hog_rider,1,8.3,18.1,0.2036,1.0,-0.8849,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.0,-0.0,0.2071,6.2639,0.3186,2.0,-0.1982,0.5
020YPYLPPCPQ,3461,1,hog_rider,hog_rider,1,8.4,19.6,0.1062,1.0,-0.9931,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6327,1.0,-0.4081,-0.0,0.0123,6.4745,0.113,2.0,-0.2469,0.5
020YPYLPPCPQ,3597,1,hog_rider,hog_rider,1,8.8,26.3,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,4.8455,10.2345,1.0,1.0,0.0,0.0
022YYLV9V90G,2186,1,giant,giant,1,14.5,20.7,0.0,0.0,-0.0,-0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,5.0396,12.7246,1.5,1.0,0.0,0.0
022YYLV9V90G,2235,1,giant,giant,1,14.5,22.0,0.0,0.0,-0.0,-0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,5.1204,12.9925,1.5,1.0,0.0,0.0
022YYLV9V90G,2336,1,giant,giant,1,2.7,17.2,1.0,0.1848,-0.0,-0.7411,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5345,-0.0,-0.4232,6.1708,0.5697,2.5,0.4438,0.75,-0.2076
022YYLV9V90G,2638,1,giant,giant,1,5.9,23.2,1.0,0.0,-0.0,-0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,3.3091,5.8812,2.5,1.0,0.75,0.0
022YYLV9V90G,2877,1,giant,giant,0,2.8,15.6,1.0,0.2681,-0.0,-0.6653,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5682,0.5682,0.0,0.0,0.0,0.0,0.8531,1.0,-0.0,-0.0,6.162,0.7362,2.0682,0.1709,0.75,-0.1659
022YYLV9V90G,3499,1,giant,giant,0,13.1,14.5,0.0,0.0,-1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.275,0.0,-0.0,-0.0,0.0,6.7111,-1.0,0.0,-0.3,0.0
022YYLV9YVJL,462,1,giant,giant,0,11.6,2.1,1.0,0.0,-0.0,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,5.0,12.5,2.0,0.5,1.0,0.0
022YYLV9YVJL,632,1,giant,giant,0,12.5,8.3,1.0,0.0,-0.0,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,5.0,12.5,2.0,0.5,1.0,0.0
022YYLV9YVJL,823,1,giant,giant,0,13.7,14.5,1.0,0.0,-0.0,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4251,0.0,-0.0,-0.0,5.0,12.3,2.0,0.5,1.0,0.0
022YYLV9YVJL,868,1,giant,giant,0,13.8,15.4,1.0,0.0,-0.0,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5026,0.5026,0.0,0.0,0.0,0.0,0.8162,0.0,-0.0,-0.0,5.0,12.1646,2.5026,1.0026,1.0,0.0
