[upd   32] m=  100 dec=  32768 | win ep_r -7.242 (last50 -6.133) WLD 0/4/0 cum 14/86/0 len 143s | pl +0.0075 vl 0.6542 ent 0.322 cell_ent 3.821 kl_cell 0.0620 kl_card 0.2258 kl_term +0.0186 clip 0.049 vpred -1.787 ret -1.798 | last-epoch pl +0.0054 kl_cell 0.0587 kl_term +0.0176 | raw_p99 9.19 max 18.0 | p_play 0.065 | s/match 10.14 roll 29.3s (pol 6.1s) upd 11.4s warm_mb 0 cell_coef 0.0486 elapsed 22.3m | GATE p_gate 0.0760 p90 0.1355 frac_gt_tau 0.0031 (n 957) gp_ce 0.3113 gp_target 0.0950 gp_rows 0.935
[upd   33] m=  103 dec=  33792 | win ep_r -1.831 (last50 -5.990) WLD 1/2/0 cum 15/88/0 len 157s | pl +0.0118 vl 0.5159 ent 0.298 cell_ent 3.881 kl_cell 0.0795 kl_card 0.1796 kl_term +0.0238 clip 0.058 vpred -1.514 ret -1.477 | last-epoch pl +0.0110 kl_cell 0.0740 kl_term +0.0222 | raw_p99 7.57 max 19.8 | p_play 0.071 | s/match 12.35 roll 28.3s (pol 5.6s) upd 11.2s warm_mb 0 cell_coef 0.0486 elapsed 23.0m | GATE p_gate 0.0839 p90 0.1581 frac_gt_tau 0.0034 (n 881) gp_ce 0.2929 gp_target 0.0862 gp_rows 0.860
[upd   34] m=  106 dec=  34816 | win ep_r -5.283 (last50 -5.889) WLD 0/3/0 cum 15/91/0 len 185s | pl +0.0216 vl 0.4945 ent 0.315 cell_ent 3.688 kl_cell 0.0598 kl_card 0.1672 kl_term +0.0179 clip 0.055 vpred -1.832 ret -1.773 | last-epoch pl +0.0193 kl_cell 0.0583 kl_term +0.0175 | raw_p99 9.60 max 21.9 | p_play 0.070 | s/match 12.83 roll 25.7s (pol 5.4s) upd 11.7s warm_mb 0 cell_coef 0.0485 elapsed 23.6m | GATE p_gate 0.0881 p90 0.1542 frac_gt_tau 0.0087 (n 920) gp_ce 0.3647 gp_target 0.1108 gp_rows 0.898
[upd   35] m=  108 dec=  35840 | win ep_r -6.492 (last50 -5.827) WLD 0/2/0 cum 15/93/0 len 222s | pl +0.0210 vl 0.5910 ent 0.400 cell_ent 3.731 kl_cell 0.0653 kl_card 0.1886 kl_term +0.0196 clip 0.094 vpred -1.658 ret -1.703 | last-epoch pl +0.0193 kl_cell 0.0610 kl_term +0.0183 | raw_p99 9.97 max 21.9 | p_play 0.071 | s/match 16.89 roll 26.7s (pol 5.6s) upd 10.8s warm_mb 0 cell_coef 0.0485 elapsed 24.3m | GATE p_gate 0.0864 p90 0.1623 frac_gt_tau 0.0222 (n 901) gp_ce 0.3591 gp_target 0.1080 gp_rows 0.880
[upd   36] m=  112 dec=  36864 | win ep_r -4.088 (last50 -5.557) WLD 1/3/0 cum 16/96/0 len 158s | pl +0.0027 vl 0.5865 ent 0.320 cell_ent 3.847 kl_cell 0.0511 kl_card 0.2203 kl_term +0.0153 clip 0.048 vpred -1.653 ret -1.640 | last-epoch pl +0.0025 kl_cell 0.0488 kl_term +0.0146 | raw_p99 9.18 max 20.4 | p_play 0.065 | s/match 10.76 roll 26.6s (pol 5.3s) upd 11.3s warm_mb 0 cell_coef 0.0484 elapsed 24.9m | GATE p_gate 0.0732 p90 0.1359 frac_gt_tau 0.0000 (n 999) gp_ce 0.3502 gp_target 0.1139 gp_rows 0.976
[upd   37] m=  114 dec=  37888 | win ep_r -7.788 (last50 -5.508) WLD 0/2/0 cum 16/98/0 len 175s | pl +0.0051 vl 0.4904 ent 0.304 cell_ent 3.802 kl_cell 0.0417 kl_card 0.2508 kl_term +0.0125 clip 0.053 vpred -1.229 ret -1.230 | last-epoch pl +0.0046 kl_cell 0.0411 kl_term +0.0123 | raw_p99 9.95 max 20.4 | p_play 0.060 | s/match 14.55 roll 26.3s (pol 5.6s) upd 11.2s warm_mb 0 cell_coef 0.0484 elapsed 25.5m | GATE p_gate 0.0664 p90 0.1214 frac_gt_tau 0.0051 (n 987) gp_ce 0.3848 gp_target 0.1160 gp_rows 0.964
[upd   38] m=  119 dec=  38912 | win ep_r -5.452 (last50 -5.350) WLD 1/4/0 cum 17/102/0 len 142s | pl +0.0041 vl 0.9411 ent 0.368 cell_ent 3.792 kl_cell 0.0489 kl_card 0.2001 kl_term +0.0147 clip 0.048 vpred -1.410 ret -1.430 | last-epoch pl +0.0039 kl_cell 0.0464 kl_term +0.0139 | raw_p99 9.79 max 23.2 | p_play 0.062 | s/match 9.17 roll 26.2s (pol 5.7s) upd 11.0s warm_mb 0 cell_coef 0.0483 elapsed 26.1m | GATE p_gate 0.0884 p90 0.1507 frac_gt_tau 0.0061 (n 983) gp_ce 0.3147 gp_target 0.0935 gp_rows 0.960
[upd   39] m=  121 dec=  39936 | win ep_r -6.149 (last50 -5.250) WLD 0/2/0 cum 17/104/0 len 227s | pl +0.0053 vl 0.3943 ent 0.307 cell_ent 3.622 kl_cell 0.0340 kl_card 0.2446 kl_term +0.0102 clip 0.092 vpred -1.576 ret -1.585 | last-epoch pl +0.0043 kl_cell 0.0326 kl_term +0.0098 | raw_p99 9.64 max 22.5 | p_play 0.077 | s/match 17.28 roll 27.2s (pol 5.8s) upd 11.4s warm_mb 0 cell_coef 0.0483 elapsed 26.8m | GATE p_gate 0.0859 p90 0.1698 frac_gt_tau 0.0230 (n 957) gp_ce 0.3469 gp_target 0.1041 gp_rows 0.935
[upd   40] m=  124 dec=  40960 | win ep_r +1.318 (last50 -5.194) WLD 2/1/0 cum 19/105/0 len 186s | pl +0.0119 vl 0.6971 ent 0.312 cell_ent 3.852 kl_cell 0.0439 kl_card 0.1859 kl_term +0.0132 clip 0.059 vpred -1.024 ret -0.897 | last-epoch pl +0.0114 kl_cell 0.0466 kl_term +0.0140 | raw_p99 10.07 max 22.6 | p_play 0.076 | s/match 13.45 roll 27.4s (pol 5.7s) upd 11.6s warm_mb 0 cell_coef 0.0483 elapsed 27.4m | GATE p_gate 0.0858 p90 0.1493 frac_gt_tau 0.0000 (n 890) gp_ce 0.3370 gp_target 0.1010 gp_rows 0.869
[upd   41] m=  126 dec=  41984 | win ep_r -0.422 (last50 -4.853) WLD 1/1/0 cum 20/106/0 len 210s | pl +0.0186 vl 0.3411 ent 0.352 cell_ent 3.839 kl_cell 0.0693 kl_card 0.1595 kl_term +0.0208 clip 0.054 vpred -0.491 ret -0.493 | last-epoch pl +0.0148 kl_cell 0.0629 kl_term +0.0189 | raw_p99 9.08 max 20.8 | p_play 0.068 | s/match 15.74 roll 24.9s (pol 5.5s) upd 11.6s warm_mb 0 cell_coef 0.0482 elapsed 28.0m | GATE p_gate 0.0911 p90 0.1628 frac_gt_tau 0.0045 (n 886) gp_ce 0.3344 gp_target 0.1033 gp_rows 0.865
[upd   42] m=  129 dec=  43008 | win ep_r +0.323 (last50 -4.415) WLD 2/1/0 cum 22/107/0 len 183s | pl +0.0221 vl 0.4184 ent 0.278 cell_ent 3.559 kl_cell 0.0528 kl_card 0.1986 kl_term +0.0158 clip 0.077 vpred -0.531 ret -0.475 | last-epoch pl +0.0184 kl_cell 0.0506 kl_term +0.0152 | raw_p99 11.40 max 23.4 | p_play 0.070 | s/match 13.10 roll 26.1s (pol 5.7s) upd 11.7s warm_mb 0 cell_coef 0.0482 elapsed 28.7m | GATE p_gate 0.0741 p90 0.1337 frac_gt_tau 0.0011 (n 950) gp_ce 0.3624 gp_target 0.1024 gp_rows 0.928
[upd   43] m=  133 dec=  44032 | win ep_r -4.212 (last50 -4.639) WLD 1/3/0 cum 23/110/0 len 148s | pl +0.0154 vl 0.7432 ent 0.315 cell_ent 3.749 kl_cell 0.0314 kl_card 0.1772 kl_term +0.0094 clip 0.051 vpred -0.479 ret -0.475 | last-epoch pl +0.0146 kl_cell 0.0279 kl_term +0.0084 | raw_p99 13.47 max 22.7 | p_play 0.054 | s/match 9.83 roll 25.3s (pol 5.5s) upd 11.3s warm_mb 0 cell_coef 0.0481 elapsed 29.3m | GATE p_gate 0.0649 p90 0.1095 frac_gt_tau 0.0085 (n 946) gp_ce 0.3769 gp_target 0.1226 gp_rows 0.924
[upd   44] m=  136 dec=  45056 | win ep_r -5.949 (last50 -4.616) WLD 0/3/0 cum 23/113/0 len 165s | pl +0.0342 vl 0.6193 ent 0.377 cell_ent 3.751 kl_cell 0.0479 kl_card 0.2310 kl_term +0.0144 clip 0.059 vpred -1.096 ret -1.137 | last-epoch pl +0.0314 kl_cell 0.0485 kl_term +0.0145 | raw_p99 9.56 max 21.4 | p_play 0.072 | s/match 12.10 roll 26.6s (pol 5.6s) upd 11.5s warm_mb 0 cell_coef 0.0481 elapsed 29.9m | GATE p_gate 0.0671 p90 0.1344 frac_gt_tau 0.0041 (n 973) gp_ce 0.3220 gp_target 0.0968 gp_rows 0.950
[upd   45] m=  140 dec=  46080 | win ep_r -4.333 (last50 -4.514) WLD 1/3/0 cum 24/116/0 len 151s | pl +0.0111 vl 0.9930 ent 0.325 cell_ent 3.662 kl_cell 0.0532 kl_card 0.1848 kl_term +0.0159 clip 0.040 vpred -0.925 ret -0.906 | last-epoch pl +0.0108 kl_cell 0.0396 kl_term +0.0119 | raw_p99 11.92 max 23.8 | p_play 0.062 | s/match 9.91 roll 24.6s (pol 5.5s) upd 10.5s warm_mb 0 cell_coef 0.0480 elapsed 30.5m | GATE p_gate 0.0608 p90 0.1129 frac_gt_tau 0.0041 (n 968) gp_ce 0.3488 gp_target 0.1126 gp_rows 0.945
[upd   46] m=  142 dec=  47104 | win ep_r +0.895 (last50 -4.164) WLD 1/1/0 cum 25/117/0 len 218s | pl +0.0058 vl 0.3867 ent 0.346 cell_ent 3.700 kl_cell 0.0538 kl_card 0.2531 kl_term +0.0161 clip 0.047 vpred -0.931 ret -0.920 | last-epoch pl +0.0039 kl_cell 0.0520 kl_term +0.0156 | raw_p99 10.40 max 23.9 | p_play 0.065 | s/match 15.40 roll 24.4s (pol 5.4s) upd 11.4s warm_mb 0 cell_coef 0.0480 elapsed 31.1m | GATE p_gate 0.0687 p90 0.1383 frac_gt_tau 0.0040 (n 994) gp_ce 0.3591 gp_target 0.1134 gp_rows 0.971
[upd   47] m=  144 dec=  48128 | win ep_r +1.935 (last50 -3.877) WLD 1/1/0 cum 26/118/0 len 182s | pl +0.0223 vl 0.4239 ent 0.386 cell_ent 3.747 kl_cell 0.0514 kl_card 0.1480 kl_term +0.0154 clip 0.071 vpred -0.621 ret -0.516 | last-epoch pl +0.0198 kl_cell 0.0494 kl_term +0.0148 | raw_p99 10.27 max 22.7 | p_play 0.073 | s/match 14.02 roll 26.0s (pol 5.5s) upd 11.6s warm_mb 0 cell_coef 0.0480 elapsed 31.7m | GATE p_gate 0.0882 p90 0.1552 frac_gt_tau 0.0211 (n 948) gp_ce 0.3990 gp_target 0.1348 gp_rows 0.926
[upd   48] m=  148 dec=  49152 | win ep_r -3.121 (last50 -3.511) WLD 1/3/0 cum 27/121/0 len 193s | pl +0.0274 vl 0.7238 ent 0.274 cell_ent 3.628 kl_cell 0.0485 kl_card 0.1593 kl_term +0.0145 clip 0.085 vpred -0.706 ret -0.723 | last-epoch pl +0.0205 kl_cell 0.0462 kl_term +0.0139 | raw_p99 9.24 max 22.0 | p_play 0.072 | s/match 14.52 roll 33.7s (pol 6.6s) upd 11.8s warm_mb 0 cell_coef 0.0479 elapsed 32.5m | GATE p_gate 0.0811 p90 0.1608 frac_gt_tau 0.0145 (n 830) gp_ce 0.3211 gp_target 0.0894 gp_rows 0.811
[upd   49] m=  150 dec=  50176 | win ep_r -2.217 (last50 -3.300) WLD 1/1/0 cum 28/122/0 len 185s | pl +0.0206 vl 0.6803 ent 0.243 cell_ent 3.627 kl_cell 0.0456 kl_card 0.2065 kl_term +0.0137 clip 0.065 vpred -0.981 ret -0.925 | last-epoch pl +0.0202 kl_cell 0.0418 kl_term +0.0125 | raw_p99 8.62 max 20.4 | p_play 0.067 | s/match 14.28 roll 22.1s (pol 3.5s) upd 7.8s warm_mb 0 cell_coef 0.0479 elapsed 33.0m | GATE p_gate 0.0650 p90 0.1254 frac_gt_tau 0.0126 (n 953) gp_ce 0.3769 gp_target 0.1095 gp_rows 0.931
[upd   50] m=  153 dec=  51200 | win ep_r -2.169 (last50 -3.321) WLD 1/2/0 cum 29/124/0 len 204s | pl +0.0366 vl 0.4317 ent 0.440 cell_ent 3.795 kl_cell 0.0530 kl_card 0.1548 kl_term +0.0159 clip 0.095 vpred -0.261 ret -0.269 | last-epoch pl +0.0327 kl_cell 0.0484 kl_term +0.0145 | raw_p99 8.71 max 19.0 | p_play 0.066 | s/match 9.31 roll 16.5s (pol 2.7s) upd 7.6s warm_mb 0 cell_coef 0.0479 elapsed 33.4m | GATE p_gate 0.0824 p90 0.1391 frac_gt_tau 0.0020 (n 1012) gp_ce 0.4155 gp_target 0.1394 gp_rows 0.988
[upd   51] m=  156 dec=  52224 | win ep_r -6.478 (last50 -3.392) WLD 0/3/0 cum 29/127/0 len 181s | pl +0.0128 vl 0.4102 ent 0.316 cell_ent 3.747 kl_cell 0.0460 kl_card 0.2489 kl_term +0.0138 clip 0.043 vpred -1.026 ret -1.039 | last-epoch pl +0.0113 kl_cell 0.0373 kl_term +0.0112 | raw_p99 9.80 max 18.7 | p_play 0.062 | s/match 7.89 roll 15.7s (pol 2.7s) upd 7.5s warm_mb 0 cell_coef 0.0478 elapsed 33.8m | GATE p_gate 0.0690 p90 0.1337 frac_gt_tau 0.0010 (n 960) gp_ce 0.3293 gp_target 0.1041 gp_rows 0.938
[upd   52] m=  159 dec=  53248 | win ep_r -7.390 (last50 -3.486) WLD 0/3/0 cum 29/130/0 len 151s | pl +0.0204 vl 0.7829 ent 0.355 cell_ent 3.781 kl_cell 0.0341 kl_card 0.2629 kl_term +0.0102 clip 0.036 vpred -1.028 ret -1.018 | last-epoch pl +0.0213 kl_cell 0.0329 kl_term +0.0099 | raw_p99 9.40 max 18.1 | p_play 0.056 | s/match 7.31 roll 16.8s (pol 2.6s) upd 7.3s warm_mb 0 cell_coef 0.0478 elapsed 34.2m | GATE p_gate 0.0648 p90 0.1163 frac_gt_tau 0.0010 (n 977) gp_ce 0.3768 gp_target 0.1234 gp_rows 0.954
[upd   53] m=  162 dec=  54272 | win ep_r -6.282 (last50 -3.626) WLD 0/3/0 cum 29/133/0 len 168s | pl +0.0138 vl 0.5623 ent 0.376 cell_ent 3.687 kl_cell 0.0442 kl_card 0.3361 kl_term +0.0133 clip 0.073 vpred -0.798 ret -0.839 | last-epoch pl +0.0096 kl_cell 0.0455 kl_term +0.0137 | raw_p99 8.86 max 19.5 | p_play 0.071 | s/match 8.03 roll 18.4s (pol 2.8s) upd 7.3s warm_mb 0 cell_coef 0.0477 elapsed 34.6m | GATE p_gate 0.0757 p90 0.1422 frac_gt_tau 0.0106 (n 941) gp_ce 0.3189 gp_target 0.0941 gp_rows 0.919
[upd   54] m=  165 dec=  55296 | win ep_r -4.109 (last50 -3.446) WLD 1/2/0 cum 30/135/0 len 188s | pl +0.0127 vl 0.7256 ent 0.281 cell_ent 3.728 kl_cell 0.0548 kl_card 0.3111 kl_term +0.0165 clip 0.056 vpred -1.011 ret -0.964 | last-epoch pl +0.0110 kl_cell 0.0524 kl_term +0.0157 | raw_p99 8.09 max 17.0 | p_play 0.062 | s/match 8.80 roll 17.8s (pol 2.8s) upd 7.6s warm_mb 0 cell_coef 0.0477 elapsed 35.0m | GATE p_gate 0.0726 p90 0.1273 frac_gt_tau 0.0011 (n 936) gp_ce 0.3712 gp_target 0.1140 gp_rows 0.914
[upd   55] m=  168 dec=  56320 | win ep_r -8.276 (last50 -3.687) WLD 0/3/0 cum 30/138/0 len 178s | pl +0.0149 vl 0.6748 ent 0.295 cell_ent 3.916 kl_cell 0.0595 kl_card 0.2555 kl_term +0.0179 clip 0.060 vpred -1.152 ret -1.201 | last-epoch pl +0.0148 kl_cell 0.0553 kl_term +0.0166 | raw_p99 10.18 max 20.9 | p_play 0.076 | s/match 8.55 roll 18.2s (pol 2.9s) upd 8.3s warm_mb 0 cell_coef 0.0476 elapsed 35.5m | GATE p_gate 0.0703 p90 0.1330 frac_gt_tau 0.0042 (n 945) gp_ce 0.3613 gp_target 0.1098 gp_rows 0.923
[upd   56] m=  171 dec=  57344 | win ep_r -3.180 (last50 -3.457) WLD 1/2/0 cum 31/140/0 len 195s | pl +0.0616 vl 0.7187 ent 0.395 cell_ent 3.717 kl_cell 0.0477 kl_card 0.2907 kl_term +0.0143 clip 0.079 vpred -0.809 ret -0.810 | last-epoch pl +0.0411 kl_cell 0.0449 kl_term +0.0135 | raw_p99 8.79 max 20.2 | p_play 0.070 | s/match 9.98 roll 19.4s (pol 2.9s) upd 7.2s warm_mb 0 cell_coef 0.0476 elapsed 35.9m | GATE p_gate 0.0907 p90 0.1529 frac_gt_tau 0.0112 (n 896) gp_ce 0.3600 gp_target 0.1143 gp_rows 0.875
[upd   57] m=  174 dec=  58368 | win ep_r -8.115 (last50 -4.023) WLD 0/3/0 cum 31/143/0 len 154s | pl +0.0028 vl 0.9774 ent 0.276 cell_ent 3.703 kl_cell 0.0524 kl_card 0.3904 kl_term +0.0157 clip 0.053 vpred -1.428 ret -1.445 | last-epoch pl +0.0007 kl_cell 0.0467 kl_term +0.0140 | raw_p99 9.93 max 21.1 | p_play 0.062 | s/match 8.37 roll 20.2s (pol 2.9s) upd 7.2s warm_mb 0 cell_coef 0.0476 elapsed 36.4m | GATE p_gate 0.0817 p90 0.1431 frac_gt_tau 0.0125 (n 960) gp_ce 0.3428 gp_target 0.1061 gp_rows 0.938
[upd   58] m=  177 dec=  59392 | win ep_r -2.643 (last50 -4.249) WLD 1/2/0 cum 32/145/0 len 168s | pl +0.0240 vl 1.0036 ent 0.328 cell_ent 3.746 kl_cell 0.0432 kl_card 0.2371 kl_term +0.0130 clip 0.064 vpred -0.970 ret -0.930 | last-epoch pl +0.0212 kl_cell 0.0415 kl_term +0.0125 | raw_p99 9.40 max 21.7 | p_play 0.064 | s/match 8.08 roll 18.2s (pol 2.9s) upd 8.1s warm_mb 0 cell_coef 0.0475 elapsed 36.8m | GATE p_gate 0.0647 p90 0.1165 frac_gt_tau 0.0010 (n 959) gp_ce 0.3641 gp_target 0.1050 gp_rows 0.937
[upd   59] m=  180 dec=  60416 | win ep_r -7.018 (last50 -4.497) WLD 0/3/0 cum 32/148/0 len 141s | pl +0.0155 vl 0.6744 ent 0.351 cell_ent 3.802 kl_cell 0.0425 kl_card 0.2769 kl_term +0.0127 clip 0.054 vpred -1.069 ret -1.084 | last-epoch pl +0.0135 kl_cell 0.0375 kl_term +0.0112 | raw_p99 10.25 max 20.3 | p_play 0.065 | s/match 7.72 roll 19.0s (pol 3.0s) upd 7.2s warm_mb 0 cell_coef 0.0475 elapsed 37.2m | GATE p_gate 0.0781 p90 0.1304 frac_gt_tau 0.0000 (n 982) gp_ce 0.3769 gp_target 0.1240 gp_rows 0.959
[upd   60] m=  183 dec=  61440 | win ep_r -7.164 (last50 -4.698) WLD 0/3/0 cum 32/151/0 len 220s | pl +0.0202 vl 0.5701 ent 0.349 cell_ent 3.893 kl_cell 0.0511 kl_card 0.2340 kl_term +0.0153 clip 0.050 vpred -1.314 ret -1.323 | last-epoch pl +0.0176 kl_cell 0.0469 kl_term +0.0141 | raw_p99 8.75 max 20.3 | p_play 0.067 | s/match 10.11 roll 17.2s (pol 2.7s) upd 7.7s warm_mb 0 cell_coef 0.0474 elapsed 37.7m | GATE p_gate 0.0756 p90 0.1389 frac_gt_tau 0.0010 (n 961) gp_ce 0.3543 gp_target 0.1189 gp_rows 0.938
[upd   61] m=  187 dec=  62464 | win ep_r -8.083 (last50 -4.846) WLD 0/4/0 cum 32/155/0 len 146s | pl +0.0008 vl 0.6031 ent 0.270 cell_ent 3.653 kl_cell 0.0398 kl_card 0.2060 kl_term +0.0119 clip 0.044 vpred -1.316 ret -1.344 | last-epoch pl +0.0010 kl_cell 0.0337 kl_term +0.0101 | raw_p99 9.99 max 21.0 | p_play 0.064 | s/match 7.17 roll 19.8s (pol 3.1s) upd 7.0s warm_mb 0 cell_coef 0.0474 elapsed 38.1m | GATE p_gate 0.0687 p90 0.1180 frac_gt_tau 0.0000 (n 915) gp_ce 0.3207 gp_target 0.0978 gp_rows 0.894
[upd   62] m=  190 dec=  63488 | win ep_r -7.217 (last50 -5.074) WLD 0/3/0 cum 32/158/0 len 170s | pl +0.0142 vl 0.6187 ent 0.310 cell_ent 3.798 kl_cell 0.0579 kl_card 0.1565 kl_term +0.0174 clip 0.042 vpred -0.927 ret -0.934 | last-epoch pl +0.0112 kl_cell 0.0479 kl_term +0.0144 | raw_p99 11.51 max 23.9 | p_play 0.064 | s/match 8.33 roll 18.8s (pol 3.1s) upd 8.1s warm_mb 0 cell_coef 0.0473 elapsed 38.6m | GATE p_gate 0.0692 p90 0.1308 frac_gt_tau 0.0011 (n 927) gp_ce 0.3071 gp_target 0.0932 gp_rows 0.905
[upd   63] m=  193 dec=  64512 | win ep_r -7.856 (last50 -5.482) WLD 0/3/0 cum 32/161/0 len 176s | pl +0.0120 vl 0.7719 ent 0.321 cell_ent 3.760 kl_cell 0.0515 kl_card 0.2868 kl_term +0.0154 clip 0.061 vpred -1.218 ret -1.220 | last-epoch pl +0.0083 kl_cell 0.0554 kl_term +0.0166 | raw_p99 13.08 max 24.4 | p_play 0.077 | s/match 8.82 roll 18.2s (pol 2.9s) upd 7.5s warm_mb 0 cell_coef 0.0473 elapsed 39.0m | GATE p_gate 0.0833 p90 0.1496 frac_gt_tau 0.0170 (n 881) gp_ce 0.3058 gp_target 0.0883 gp_rows 0.860
[upd   64] m=  196 dec=  65536 | win ep_r -8.242 (last50 -5.888) WLD 0/3/0 cum 32/164/0 len 163s | pl +0.0073 vl 1.0290 ent 0.266 cell_ent 3.687 kl_cell 0.0762 kl_card 0.4252 kl_term +0.0229 clip 0.037 vpred -1.753 ret -1.739 | last-epoch pl +0.0062 kl_cell 0.0704 kl_term +0.0211 | raw_p99 12.53 max 24.4 | p_play 0.051 | s/match 8.22 roll 18.8s (pol 2.9s) upd 7.2s warm_mb 0 cell_coef 0.0473 elapsed 39.4m | GATE p_gate 0.0700 p90 0.1222 frac_gt_tau 0.0000 (n 985) gp_ce 0.4433 gp_target 0.1415 gp_rows 0.962
[upd   65] m=  198 dec=  66560 | win ep_r -0.258 (last50 -5.914) WLD 1/1/0 cum 33/165/0 len 213s | pl +0.0075 vl 0.4716 ent 0.331 cell_ent 3.976 kl_cell 0.0494 kl_card 0.0865 kl_term +0.0148 clip 0.055 vpred -1.244 ret -1.183 | last-epoch pl +0.0088 kl_cell 0.0413 kl_term +0.0124 | raw_p99 10.46 max 23.0 | p_play 0.068 | s/match 12.06 roll 19.8s (pol 3.1s) upd 7.1s warm_mb 0 cell_coef 0.0472 elapsed 39.9m | GATE p_gate 0.0704 p90 0.1198 frac_gt_tau 0.0030 (n 999) gp_ce 0.3961 gp_target 0.1293 gp_rows 0.976
[upd   66] m=  201 dec=  67584 | win ep_r -1.672 (last50 -5.842) WLD 1/2/0 cum 34/167/0 len 205s | pl +0.0124 vl 0.7191 ent 0.362 cell_ent 3.918 kl_cell 0.0552 kl_card 0.1453 kl_term +0.0166 clip 0.118 vpred -0.869 ret -0.772 | last-epoch pl +0.0092 kl_cell 0.0577 kl_term +0.0173 | raw_p99 9.23 max 22.3 | p_play 0.083 | s/match 9.87 roll 19.6s (pol 2.8s) upd 7.2s warm_mb 0 cell_coef 0.0472 elapsed 40.3m | GATE p_gate 0.1040 p90 0.1786 frac_gt_tau 0.0346 (n 781) gp_ce 0.3262 gp_target 0.0785 gp_rows 0.763
[upd   67] m=  204 dec=  68608 | win ep_r -2.462 (last50 -5.846) WLD 1/2/0 cum 35/169/0 len 181s | pl +0.0148 vl 0.5077 ent 0.301 cell_ent 3.849 kl_cell 0.0512 kl_card 0.1119 kl_term +0.0153 clip 0.058 vpred -0.369 ret -0.430 | last-epoch pl +0.0139 kl_cell 0.0451 kl_term +0.0135 | raw_p99 9.67 max 21.8 | p_play 0.075 | s/match 8.53 roll 18.6s (pol 2.9s) upd 7.9s warm_mb 0 cell_coef 0.0471 elapsed 40.8m | GATE p_gate 0.0921 p90 0.1632 frac_gt_tau 0.0000 (n 847) gp_ce 0.3084 gp_target 0.0945 gp_rows 0.827
[upd   68] m=  208 dec=  69632 | win ep_r -7.939 (last50 -5.870) WLD 0/4/0 cum 35/173/0 len 131s | pl +0.0127 vl 0.9262 ent 0.304 cell_ent 3.773 kl_cell 0.0470 kl_card 0.2452 kl_term +0.0141 clip 0.050 vpred -1.106 ret -1.138 | last-epoch pl +0.0119 kl_cell 0.0453 kl_term +0.0136 | raw_p99 12.05 max 23.3 | p_play 0.068 | s/match 6.65 roll 18.0s (pol 2.7s) upd 7.2s warm_mb 0 cell_coef 0.0471 elapsed 41.2m | GATE p_gate 0.0807 p90 0.1393 frac_gt_tau 0.0010 (n 976) gp_ce 0.3374 gp_target 0.1056 gp_rows 0.953
[upd   69] m=  211 dec=  70656 | win ep_r -2.134 (last50 -5.602) WLD 1/2/0 cum 36/175/0 len 173s | pl +0.0091 vl 1.1065 ent 0.268 cell_ent 3.607 kl_cell 0.0541 kl_card 0.2736 kl_term +0.0162 clip 0.048 vpred -1.113 ret -1.074 | last-epoch pl +0.0081 kl_cell 0.0499 kl_term +0.0150 | raw_p99 13.45 max 24.5 | p_play 0.064 | s/match 8.67 roll 19.9s (pol 3.0s) upd 7.2s warm_mb 0 cell_coef 0.0470 elapsed 41.6m | GATE p_gate 0.0651 p90 0.1137 frac_gt_tau 0.0011 (n 911) gp_ce 0.3424 gp_target 0.1115 gp_rows 0.890
[upd   70] m=  214 dec=  71680 | win ep_r -3.245 (last50 -5.581) WLD 1/2/0 cum 37/177/0 len 178s | pl +0.0056 vl 0.8434 ent 0.284 cell_ent 3.766 kl_cell 0.0366 kl_card 0.1435 kl_term +0.0110 clip 0.052 vpred -0.884 ret -0.873 | last-epoch pl +0.0047 kl_cell 0.0361 kl_term +0.0108 | raw_p99 7.24 max 22.8 | p_play 0.076 | s/match 8.48 roll 17.6s (pol 2.9s) upd 7.0s warm_mb 0 cell_coef 0.0470 elapsed 42.0m | GATE p_gate 0.0818 p90 0.1399 frac_gt_tau 0.0012 (n 843) gp_ce 0.3050 gp_target 0.0915 gp_rows 0.823
[upd   71] m=  217 dec=  72704 | win ep_r -2.153 (last50 -5.262) WLD 1/2/0 cum 38/179/0 len 188s | pl +0.0106 vl 0.5495 ent 0.434 cell_ent 3.948 kl_cell 0.0754 kl_card 0.1574 kl_term +0.0226 clip 0.090 vpred -1.071 ret -0.912 | last-epoch pl +0.0087 kl_cell 0.0732 kl_term +0.0219 | raw_p99 6.83 max 17.4 | p_play 0.084 | s/match 8.64 roll 17.9s (pol 2.7s) upd 7.0s warm_mb 0 cell_coef 0.0470 elapsed 42.5m | GATE p_gate 0.1025 p90 0.1636 frac_gt_tau 0.0047 (n 860) gp_ce 0.3477 gp_target 0.0893 gp_rows 0.840
[upd   72] m=  219 dec=  73728 | win ep_r +1.028 (last50 -4.900) WLD 1/1/0 cum 39/180/0 len 184s | pl -0.0038 vl 0.2659 ent 0.265 cell_ent 3.716 kl_cell 0.0565 kl_card 0.1816 kl_term +0.0169 clip 0.048 vpred -0.230 ret -0.245 | last-epoch pl -0.0042 kl_cell 0.0528 kl_term +0.0158 | raw_p99 9.05 max 19.4 | p_play 0.069 | s/match 9.62 roll 17.9s (pol 2.9s) upd 6.9s warm_mb 0 cell_coef 0.0469 elapsed 42.9m | GATE p_gate 0.0663 p90 0.1167 frac_gt_tau 0.0000 (n 896) gp_ce 0.3348 gp_target 0.0976 gp_rows 0.875
